WE1,WE2,WE3,WE4,WE5,WE6,WE7,WE8,WE9,WE10,WE11,WE12,WE13,WE14,WE15,WE16,WE17,WE18,WE19,WE20,WE21,WE22,WE23,WE24,WE25,WE26,WE27,WE28,WE29,WE30,WE31,WE32,WE33,WE34,WE35,WE36,WE37,WE38,WE39,WE40,WE41,WE42,WE43,WE44,WE45,WE46,WE47,WE48,WE49,WE50,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,model_version,text_file
-4.145713,-2.2175257,-2.3210425,0.7096922,0.71731347,-0.8648041,1.8572328,0.33500937,-0.8821148,-1.4217651,0.21584119,-0.49021178,-1.0042515,-0.84111744,1.0450358,-0.83710784,-0.39464477,-0.14001776,-0.7369185,0.09784588,-0.21140307,0.5793456,-0.5917403,0.60626715,-0.15207979,0.019907214,0.41449362,0.06942575,0.4286016,-0.2646395,0.30069527,-0.28562057,-0.1002475,-0.36545414,-0.27944478,0.44864202,0.2263419,0.35977328,0.12876372,0.21120267,0.46017015,0.027186047,-0.6503914,-0.09950394,0.4172207,0.17525342,-0.625349,-0.24287854,0.2316895,-0.29738045,GPT5,Isocrates,Free,AI,Human_Isocrates_0010009,Human_Isocrates_0010009__c007,7,new,GPT5Free_Human_Isocrates_0010009__c007.txt
-3.2615497,-1.9205551,-0.61286867,0.67709553,0.9892505,-0.38546622,-0.49225435,-0.7292583,-0.71847564,-0.4556281,-0.6438639,-0.43738267,0.14505208,-0.94260955,1.0245411,-0.79937273,-0.26253816,-0.24035567,0.7400944,0.077643104,-0.53145385,0.18156695,-0.859661,0.33874613,0.3638022,-0.2219838,0.015740514,0.2402476,0.22091883,-0.5893748,-0.4017108,0.015337074,0.46894333,-0.059136055,-0.16699083,-0.35639468,-0.13601555,-0.38975292,-0.102452524,0.30555746,0.40110388,0.04908289,-0.46449003,0.25136033,0.5120963,0.0472994,-0.16462006,-0.072072335,0.22870861,0.3325724,GPT5,Isocrates,Free,AI,Human_Isocrates_0010009,Human_Isocrates_0010009__c008,8,new,GPT5Free_Human_Isocrates_0010009__c008.txt
-3.1116588,-1.1502191,-1.290358,0.59145457,-1.6256369,0.017042166,0.7775194,-0.9957525,0.25244585,-0.42231974,-0.09241607,-0.27256578,-0.34515458,-0.3660596,0.6703171,0.599122,0.20190068,0.5956886,-0.03485791,0.23564175,0.4647156,0.25071114,0.41412386,-0.116958536,-0.28340662,0.19012196,-0.122438006,-0.036456328,-0.0056463704,-0.31752497,0.18116884,0.426832,-0.1256023,-0.07891043,-0.20939454,0.12610067,-0.35068575,0.04879119,0.06939533,-0.36850882,0.24980016,0.28189424,-0.26921618,-0.009016641,0.04533465,-0.041982405,0.21684681,0.1802704,-0.36867294,-0.08548056,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c000,0,new,GPT5Free_Human_Isocrates_0010010__c000.txt
-3.382019,-2.5972412,-1.1590716,0.7447002,0.23889601,-1.0631719,0.6398472,0.06945393,-1.2343833,-0.27979907,-0.36927032,-0.6112807,-0.34622854,-0.9501529,0.6974453,-0.6342083,-0.42771873,0.07911969,0.09545977,0.22758901,-0.22317754,-0.36838067,-0.09842042,0.19546272,0.4449728,-0.041659523,0.6053873,0.15464081,0.26808223,-0.27823716,-0.51111275,-0.36036855,-0.0034526621,0.41089788,-0.08622773,-0.63532716,-0.08097256,0.16536519,-0.1401582,0.6186848,-0.22151983,-0.0058976607,-0.4618753,-0.062071342,-0.025267217,0.122062,0.28761515,0.26202193,-0.45180568,0.17300439,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c001,1,new,GPT5Free_Human_Isocrates_0010010__c001.txt
-3.724536,-1.4939528,-2.0067518,0.65853286,0.7576861,-1.416198,1.9467345,-0.18469404,-0.3360602,0.014291392,0.33623147,-0.4798304,-0.16045095,0.58958066,0.39863497,-1.418451,-0.014289355,-0.047652926,-0.32201326,-0.5571799,-0.60020435,0.38963833,-0.17769752,0.495346,0.647559,0.1808607,0.23646434,-0.4011355,-0.31652504,-1.077169,0.11396635,-0.9213058,-0.51102465,0.7540032,-0.10191121,-0.24732699,0.7617037,0.27298665,-0.44817033,-0.2911737,0.27862227,0.38155124,-0.46797773,-0.74856985,-0.3267391,-0.09327962,0.048286222,0.05936815,0.24404222,0.11749124,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c002,2,new,GPT5Free_Human_Isocrates_0010010__c002.txt
-3.4369297,-1.1922337,-2.2525063,0.25771204,0.274228,-0.785908,0.46860904,-0.83888584,0.12342312,-0.20514446,-0.21883412,-0.29383972,0.12369472,-0.36072478,1.211376,-1.0892273,-0.059472326,0.68892586,-0.015207613,-0.87787044,-0.67075545,0.33683577,-0.4622245,0.20361632,0.12296535,-0.31470683,-0.04728188,0.08431351,0.035099976,-0.44197834,0.22727141,-0.3575562,0.22004378,0.6723166,-0.12068436,-0.51925075,-0.03891326,-0.08506267,0.23373428,0.2644558,0.16518715,-0.024306761,-0.8182143,-0.056797132,0.48185036,-0.4445579,0.2883579,-0.31156158,0.2378088,-0.20904057,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c003,3,new,GPT5Free_Human_Isocrates_0010010__c003.txt
-2.7458336,-0.46748802,-2.1258118,0.6965445,-1.6681082,-0.6190655,0.28270045,-0.69391036,-0.10168474,-0.04637954,-0.032584947,-0.07898267,-0.7117443,-0.35391214,0.36731526,0.12534137,0.21125895,1.0142058,-0.23522948,-0.04342196,0.70404726,0.007818602,0.322419,-0.12062349,-0.028063249,-0.33443093,0.23070115,0.329049,0.4708144,-0.5913369,0.53327763,0.09349875,-0.44990006,-0.07576292,-0.40711433,0.10978491,-0.19244272,0.22120853,-0.022853091,0.18242958,0.11400771,0.03295609,-0.089908235,0.33509165,0.27670166,0.103799045,0.33289522,-0.033042356,-0.18000305,0.16334878,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c004,4,new,GPT5Free_Human_Isocrates_0010010__c004.txt
-3.3087466,-1.6514745,-1.9770324,1.0289398,0.26863652,-0.5873903,0.2503755,-0.42967272,0.51561564,-0.53604317,0.13499135,-0.72307855,-0.913069,-0.6371271,1.1311179,0.06737613,0.09198113,0.17103349,0.19500147,-0.68088955,1.1345658,-0.14332275,-0.6923349,0.16249855,-0.26396617,-0.40089276,0.01876276,0.05830638,0.21645379,-0.4984599,0.33286393,-0.43000105,0.09603193,0.4605645,0.10854425,-0.008992511,0.56577015,0.0047402736,0.05331303,0.4359098,0.6326361,0.098148406,-0.4697044,0.32419357,0.37313476,0.2074595,0.28552347,-0.09741272,-0.4380496,0.13930725,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c005,5,new,GPT5Free_Human_Isocrates_0010010__c005.txt
-2.5768394,-0.21154873,-2.2173493,0.29826802,-1.8427688,-0.2684045,0.61803716,-1.0925051,-0.028006617,0.50992334,-0.2638469,-0.07756089,-0.5474886,0.113920674,0.6804656,0.63244015,0.67036664,0.5838573,-0.3088986,0.28534722,0.97612983,-0.24520543,0.3670964,-0.41377416,0.144918,-0.524729,-0.1621634,-0.3453242,-0.027542388,0.16203,-0.1292121,-0.07314858,-0.20089161,0.032575376,0.16223364,0.43917388,0.005669921,-0.19715282,-0.3686581,0.124072,0.6894124,0.49217245,0.03227911,-0.16928668,-0.13374147,0.49731943,0.62509435,-0.17271064,-0.020990355,0.27733696,GPT5,Isocrates,Free,AI,Human_Isocrates_0010010,Human_Isocrates_0010010__c006,6,new,GPT5Free_Human_Isocrates_0010010__c006.txt
-3.8357399,-0.8240188,-2.5386274,0.4227427,-0.45029885,-0.89468,0.9106559,-0.7544242,-0.23151895,-0.44466007,-0.4816994,0.17488262,1.0577651,-1.1567402,-0.62537324,-0.09565822,0.15232101,0.16682853,0.07505435,-0.18135595,0.114634216,0.51187074,0.060508467,0.056366432,0.6494553,0.30511016,0.12191587,-0.46484837,0.1871568,-0.017132947,-0.12630843,-0.3419383,0.053222243,-0.46110153,0.33906555,-0.013188028,0.21267219,0.5373553,-0.06856995,0.18797147,0.3262437,-0.06846276,0.026727818,0.08696887,0.1936157,0.0834191,-0.22302702,-0.49416354,-0.17401521,0.20093994,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c000,0,new,GPT5Free_Human_Isocrates_0010011__c000.txt
-2.806119,0.79838055,-2.055649,-0.6935443,-0.73618686,-0.6753033,-0.23166251,-0.80358905,1.0353845,-0.020913456,-0.51635534,-0.01144154,0.5093119,-0.500664,-0.1174501,0.6861138,-0.15712611,0.67942315,0.03821254,0.19692264,0.43976244,-0.048835035,-0.16971698,0.038378537,0.079255566,0.29603553,0.38098097,0.13959573,-0.2541165,0.2462981,-0.69240564,0.22152676,-0.522097,-0.14629772,0.07014139,0.1643647,0.016403882,0.60488385,-0.22315033,0.25152376,-0.052786913,-0.11410985,0.09875852,-0.21666297,0.026347365,0.07021672,0.32218558,-0.15609832,0.0445827,0.008318026,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c001,1,new,GPT5Free_Human_Isocrates_0010011__c001.txt
-3.9657245,-0.12015973,-1.4280039,-0.19523977,1.7382406,-0.4300781,0.69138634,0.65828454,0.059123855,0.32454747,-0.44295305,0.26664212,-0.06991095,-0.4998259,0.2127789,-0.67702484,-0.023989614,0.26214984,0.40189672,0.673301,0.2136632,-0.17287698,0.16025144,0.5553111,0.37267083,0.57082236,-0.15544067,0.53400606,0.9852029,-0.34788975,0.35480344,0.16396861,0.33256266,0.43784037,-0.5028536,0.41404387,-0.19557627,-0.056344688,-0.278358,0.5241089,0.08217754,0.03432138,-0.17579816,0.19024462,0.004004417,0.18313827,0.3377652,-0.07237286,0.044371158,-0.08119255,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c002,2,new,GPT5Free_Human_Isocrates_0010011__c002.txt
-3.240186,-1.4824848,-0.98861283,0.18112187,0.9754087,-0.4135631,0.989521,0.19745357,-0.27031553,-0.5050093,-0.19044459,0.30429456,0.5469001,-1.4943067,0.8714819,-1.0121499,0.87145144,-0.22130916,0.2706576,0.3417623,0.1317188,-0.12828436,-0.17157914,0.7365315,1.3599315,-0.07420272,0.014641709,-0.32411736,-0.29269245,-0.3952096,0.15428947,0.047326773,0.15695733,0.20011938,-0.2862332,0.088965945,-0.4227133,0.23043644,-0.16599478,0.72578627,0.5108355,-0.28245407,-0.515855,-0.0424934,0.44103223,0.26646993,0.6639069,-0.02165482,-0.21809478,0.06418726,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c003,3,new,GPT5Free_Human_Isocrates_0010011__c003.txt
-4.012599,-1.9199498,-0.12921686,-0.0816535,1.8553395,-0.08901844,-0.14294544,0.755208,-0.5152171,0.20883794,-0.4773096,-0.1738591,0.5056404,-0.8809186,-0.12140831,-0.8810192,-0.36485106,0.34617293,0.73777324,-0.4202049,0.1690221,-0.21939757,-0.41097212,-0.17057313,0.9041253,0.74423695,-0.72618127,-0.382101,-0.1285053,-0.7830287,0.14636263,0.1180685,0.32836848,0.18651718,0.023088517,0.20779264,0.03842727,-0.04793035,-0.0063777054,0.4013788,0.29093963,-0.005959746,-0.39116997,-0.12569125,0.30063796,0.11909163,0.27281424,-0.14375272,-0.18489401,0.7035027,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c004,4,new,GPT5Free_Human_Isocrates_0010011__c004.txt
-3.3817015,-1.37747,-1.5771073,0.22807872,0.70863044,-1.1516745,1.2727461,0.041891888,-0.5919878,-0.61422294,0.00019494275,-0.27893236,0.045246955,0.0152808735,0.5692379,-1.1347257,0.16802903,-0.56833506,0.21835591,0.07223004,-0.46147972,-0.23819502,-1.0353311,0.7570501,0.74245936,0.14353088,0.26395872,-0.18863757,-0.016358525,-0.3518786,-0.29126132,-0.011375421,0.5991128,0.06899942,-0.35588488,-0.16063547,-0.12018388,0.8081993,-0.36652204,-0.1061215,0.6838761,0.49014926,-0.4944451,-0.33549425,0.81233853,0.21010844,-0.18561864,-0.1613462,0.0031171583,0.5151403,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c005,5,new,GPT5Free_Human_Isocrates_0010011__c005.txt
-4.0656466,-1.1711019,-1.8135322,0.5929846,1.245099,-0.8187233,0.7167769,-0.23807245,0.08902248,-0.23992789,0.13031706,-0.31209886,0.032895766,-0.30741978,-0.414758,-0.3812694,0.41883615,-0.056829426,0.17683719,0.5617629,-0.43361238,-0.49193376,-0.29704553,0.9944339,0.5775348,0.7300897,-0.00051865977,0.33124968,0.13586333,-0.14677112,0.5264566,0.2213082,0.280507,0.023751557,0.03941462,0.27945,0.030194506,0.060753815,-0.28703073,0.04928268,0.5548854,-0.23924093,-0.3143352,0.21033321,0.08406296,-0.45124915,0.09270832,-0.42495328,0.19853808,0.09285213,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c006,6,new,GPT5Free_Human_Isocrates_0010011__c006.txt
-3.405814,-1.5784729,0.38599485,-0.34476545,2.1193926,0.66275096,0.68798256,0.10807168,-1.011928,-0.49344674,0.14812893,-0.45233625,-0.76880044,-0.5960978,0.25780666,-0.16507426,-0.3203863,0.47939315,-0.3281953,-0.39881095,0.2346113,-0.32224435,-0.11334746,0.49956974,-0.1009407,0.11229162,0.31642464,-0.35935986,-0.3592683,-0.1413522,0.16399278,0.10739887,0.24946295,-0.30092186,0.39062712,0.055766888,-0.1395048,0.017548587,-0.035806637,0.24466223,0.05426512,-0.033400863,-0.34745544,-0.19047402,0.38644204,0.11209253,0.15882629,-0.20227277,-0.031150866,0.1016315,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c007,7,new,GPT5Free_Human_Isocrates_0010011__c007.txt
-3.6650617,-1.5286984,0.81240964,-0.13344914,1.5064526,0.28839538,-1.1928585,-0.054229654,-0.30948883,0.3209644,-0.5246578,0.080443546,0.06973206,-0.4608723,-0.4254206,0.36243403,0.639477,-0.03928471,-0.01937364,-0.43217486,0.074515045,-0.6873121,-0.07534125,0.28766975,0.30466363,0.4737409,-0.27588108,-0.22520754,0.37989888,0.04040769,-0.25623968,-0.028891118,-0.068315394,0.13624895,-0.112609126,0.33815894,0.25218105,-0.36847788,0.004571161,0.2772449,0.029178394,-0.4770252,0.23400737,0.3252038,-0.2921519,0.43214774,0.15405327,-0.2963093,-0.040866364,-0.08925747,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c008,8,new,GPT5Free_Human_Isocrates_0010011__c008.txt
-3.9021091,-1.8635757,0.733092,-0.7757271,1.6700864,0.4880272,-0.4576999,-0.23176473,-0.17558655,0.30758497,-0.105143435,0.16460732,0.13995412,-0.97138554,-0.90430593,0.26739022,0.80082166,-0.44859785,-0.07831555,-0.31655613,-0.1294165,-0.355425,-0.38114172,-0.34942806,0.12473431,0.33914393,-0.027995104,-0.27861872,0.13897073,0.28039354,-0.24424948,0.035988707,0.121825695,-0.17448007,0.11498613,0.24151027,0.5515283,0.030586177,-0.22680423,-0.20321481,-0.07050001,-0.6096233,0.0073764594,-0.025196645,0.11402479,0.19678378,0.008562338,-0.09135749,0.14300092,-0.10149428,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c009,9,new,GPT5Free_Human_Isocrates_0010011__c009.txt
-3.8747787,-0.78017867,-0.95857936,-0.44789362,1.3189921,0.23790655,-0.24798003,-0.15396169,-0.1314395,0.7789866,0.90870804,0.19806123,-0.6151651,0.513231,-0.37457424,-0.70610386,0.29482907,0.20034279,0.15051824,-0.31582215,-0.20753177,-0.28618732,0.5051766,0.7105032,-0.2867984,0.2201846,0.42206904,-0.14867838,-0.044691764,0.3639533,-0.22936551,-0.49000028,-0.2326248,-0.22483715,0.3099644,-0.11839135,-0.14731397,0.7217319,0.12502344,-0.2874999,-0.05214014,-0.05158174,-0.22649753,0.0053042355,-0.022201156,-0.064508796,-0.3577841,0.14279135,0.05989815,-0.10924079,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c010,10,new,GPT5Free_Human_Isocrates_0010011__c010.txt
-3.5559475,-2.1766446,0.419919,0.39966413,2.1923969,0.97054297,0.38319138,-0.70606834,-0.71488655,-0.41242576,0.29281402,-0.8462293,-0.116859876,-1.382276,0.21377614,-0.28988442,0.9553614,0.3469832,-0.5262995,0.12826236,0.2158173,0.33901083,-0.90176016,-0.81125677,-0.5832123,0.7512287,0.16705163,0.30118802,0.014811355,0.24748637,0.064112656,-0.8053922,-0.2179441,-0.2899727,-0.259429,-0.21648045,0.096721224,0.5146101,0.19446252,0.33802274,0.23702063,-0.0930424,0.07818642,-0.1738009,-0.14443053,-0.17363954,-0.09970284,-0.20742668,-0.42202893,-0.31019142,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c011,11,new,GPT5Free_Human_Isocrates_0010011__c011.txt
-3.7561264,-1.680756,1.2986293,-0.31950456,2.2607074,0.47425094,1.1056843,-0.6718641,-1.126693,-0.109765336,0.015874306,-0.090756856,-0.29540613,-0.7662622,-0.1607339,-0.50282806,0.04323775,-0.54086035,-0.8244571,0.54821163,-0.23573366,0.11896991,-0.43313006,-0.6772285,-0.52072275,0.046771534,0.62912446,0.14849211,0.06963173,0.16721418,-0.20000248,-0.77204823,-0.03340723,-0.06536668,0.062645614,-0.3090424,-0.2545123,0.24921845,-0.08001654,-0.48019913,-0.45602503,-0.07374634,-0.43245012,-0.19030137,-0.14410129,-0.22160201,-0.11752179,0.2117439,-0.2768541,0.10296216,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c012,12,new,GPT5Free_Human_Isocrates_0010011__c012.txt
-3.5855901,-1.3331791,-0.5211555,-0.4725874,2.779037,1.7832808,0.8686065,-0.1443118,-1.1402215,-0.18040429,0.2602567,0.037723016,0.19780868,-0.5994323,-0.05145588,-0.61170864,0.50387895,-0.5775422,-0.41164836,0.89521855,0.30258042,-0.05290277,-0.6185457,-0.64197993,0.14795648,-0.16514592,-0.7249955,-0.09754971,0.2843371,0.034953576,0.26719984,-0.1656214,-0.23164555,-0.056883298,0.45288837,-0.0036039862,-0.45405695,0.6688863,-0.24708787,0.13471642,-0.2070095,0.11973136,0.052858572,-0.38188955,-0.16815414,0.14945029,-0.26334676,-0.058678817,0.27181253,0.052915767,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c013,13,new,GPT5Free_Human_Isocrates_0010011__c013.txt
-3.8738713,-0.8828807,-1.325377,-0.8985722,2.3118627,0.22889681,1.499983,0.18727194,-0.5173382,-0.1564201,0.87302184,0.2886516,-0.52870166,0.01227794,0.21369606,-0.6556059,-0.30573228,-0.3660807,-0.5622513,0.48316866,0.5836543,-0.45072618,0.49569565,0.49093866,0.19172288,0.036025792,0.048944257,0.082501486,0.06603573,-0.18943208,-0.19732253,0.3416893,0.059419386,0.6745082,-0.06793541,0.27029318,0.10576356,0.29067996,-0.21735118,-0.37129733,-0.0669409,0.24957377,-0.463495,-0.1269639,-0.14599532,0.30856654,0.32002667,0.32031396,0.1771791,0.12651533,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c014,14,new,GPT5Free_Human_Isocrates_0010011__c014.txt
-2.9562414,-0.8711394,0.098781444,-0.7196314,2.0136094,0.8237823,-0.6835757,-0.057552684,-0.45426038,0.8258115,1.5800321,-0.06460718,-0.22535293,-0.12920864,0.48637083,-0.46277383,0.12214271,-0.11797042,0.0786782,-0.32116202,0.45590404,-0.6114455,0.1514829,0.7337348,0.02145842,-0.20761302,0.17156109,-0.47602972,0.059432507,0.15504895,0.064941436,0.22361758,-0.09449351,0.2216069,0.59834945,0.23698814,0.21068756,0.40819794,-0.17836334,-0.21404311,-0.061123498,0.08994284,0.17255875,-0.327271,0.3260503,0.25048128,0.02205087,0.033431225,-0.20997821,-0.0039686705,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c015,15,new,GPT5Free_Human_Isocrates_0010011__c015.txt
-3.505507,-0.61473083,1.1587356,-1.2528756,1.7459735,0.3330458,0.50916606,0.62151545,-0.7345904,0.33130577,0.3210137,0.9656779,-0.25301677,-0.41794488,0.35103726,-0.49517947,0.13810152,-0.6358572,-0.5374947,0.37779623,0.011825886,-0.3520478,0.2972884,0.15086477,-0.27182,0.513369,-0.17982201,-0.041642986,-0.32075384,-0.41139823,0.031193458,0.1158452,0.024642674,0.08223549,-0.044868227,-0.076693945,-0.37809768,0.18020031,-0.24267621,-0.13880378,-0.2274511,-0.46960273,0.24375357,-0.0684751,-0.29589072,0.17635444,0.1682383,-0.34438992,-0.26343644,0.07496365,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c016,16,new,GPT5Free_Human_Isocrates_0010011__c016.txt
-3.612874,-0.37627396,0.54626715,0.7852066,1.2106442,-0.48692334,0.18224706,-0.044341795,0.09333111,0.86552787,-0.04842237,-0.45074973,-0.21698433,0.57820183,0.16659273,-0.25814775,-1.0106113,0.09423146,-0.286578,0.2292504,0.05594765,-0.6558716,-0.014776,0.08423512,-0.61265814,0.5838876,0.13366528,-0.15311833,0.47241476,-0.19230042,-0.12997718,0.19250874,-0.53954357,-0.348006,-0.20884627,-0.0723874,-0.36492413,-0.101153456,0.15040891,0.030694682,0.0027847546,-0.048068013,0.05668238,0.043079842,0.025829857,-0.1153219,0.18518794,-0.07613879,-0.05027536,0.0479034,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c017,17,new,GPT5Free_Human_Isocrates_0010011__c017.txt
-4.3274674,-1.1120878,0.41997236,-0.32756165,0.97970504,-0.57977134,1.6830153,0.88356596,0.026180543,0.3856713,-0.38005483,-0.19640613,-0.23699643,-0.42954645,0.014375455,-0.13873945,-0.45040193,-0.16678487,-0.64240766,0.6760819,0.37554055,-0.2224486,0.2640628,0.09450984,0.20486306,0.28576508,-0.32585078,-0.14049383,0.21894825,-0.23349577,-0.30754012,0.5791458,-0.34105757,0.044409823,-0.4080426,-0.055282246,-0.39969942,0.22410983,-0.037385736,-0.5115779,0.11187622,-0.56884766,-0.024181966,0.32590732,0.0067488784,0.17570084,0.20386125,-0.3514752,-0.16806744,-0.21670143,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c018,18,new,GPT5Free_Human_Isocrates_0010011__c018.txt
-3.431937,-1.5120251,1.5741558,-0.6010552,0.79634166,-0.12261249,1.059033,-0.014191235,-1.7549783,-0.49499944,-0.6310373,0.21773367,-0.14574756,-0.70679915,-0.21796015,-0.4748179,-0.5072407,0.14233962,-0.8583015,-0.68304217,-0.023540458,-0.46328893,0.44762927,-0.31679893,-0.20920138,0.10132328,-0.17233807,0.4473629,-0.3129479,-0.24301864,-0.4074246,-0.60123867,-0.46592423,-0.916903,-0.649887,-0.19708703,-0.18362525,-0.024101654,-0.18200935,0.045241214,0.3279574,-0.45639738,-0.32380372,0.29130587,-0.008941812,0.70630264,0.036972426,0.07500675,-0.3239614,0.14479278,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c019,19,new,GPT5Free_Human_Isocrates_0010011__c019.txt
-3.5447662,-2.151754,0.29020056,0.16020164,1.4413944,0.635822,1.1374884,0.09061895,-1.669257,0.36268592,0.5768194,-0.1436196,-0.14032552,-0.78811294,-0.35123616,0.0049723284,-0.21040717,-0.13453035,-1.275018,-0.09818166,-0.36696482,-0.29876775,-0.16140269,-0.78013945,-0.63991505,0.30833682,0.33486438,0.025100432,-0.14714704,-0.37027606,-0.39642566,-0.7870562,-0.15636824,0.1442974,0.06536633,0.061628953,0.6411554,-0.11850616,-0.14900781,-0.20602609,-0.22359033,0.038935274,-0.22927828,-0.15389149,-0.39946684,-0.45231926,0.40716544,0.016016511,-0.49760363,-0.3490381,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c020,20,new,GPT5Free_Human_Isocrates_0010011__c020.txt
-3.9066317,-1.3768982,-0.08159561,0.53002685,1.167198,-0.09032342,1.0855279,0.4742664,-0.42878184,-0.1553746,1.3315672,-1.4065506,-1.1032523,-0.48100874,0.6387505,-0.40083015,-0.17023617,0.123410836,-0.45372778,-0.56188637,0.22821221,0.33117154,-0.4854332,-0.04859551,-0.29638624,0.40070584,0.29557386,-0.20714502,0.3873934,-0.1466718,-0.52896523,0.44252348,0.28076926,-0.11085326,-0.24742788,-0.23905921,-0.16139914,-0.14639443,0.122793436,0.30838025,-0.09164955,-0.28356713,-0.33303487,0.057792976,0.24435744,0.036886867,0.12489953,0.23160563,-0.37511036,0.0969017,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c021,21,new,GPT5Free_Human_Isocrates_0010011__c021.txt
-4.0648303,-0.8334987,1.2598684,0.2060759,0.9287581,-0.497984,0.3562279,0.7811085,0.33412015,0.305014,-0.1835604,0.8488336,-0.004965217,-0.54073626,-0.06278902,0.6369371,0.27418253,-0.8435099,-0.52900577,0.13632454,-0.14104067,-0.6030318,-0.70770466,0.19156355,-0.27019593,0.21880138,-0.46001396,-0.31872404,0.22418271,-0.112354375,-0.3069317,-0.19621839,-0.20515671,-0.3791655,-0.3167218,-0.13404506,-0.008592953,0.069230385,-0.36136767,0.22208479,-0.23531015,-0.5335648,0.19843963,0.12767203,0.258529,0.40924835,0.12383203,0.22571334,0.20835492,-0.22109444,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c022,22,new,GPT5Free_Human_Isocrates_0010011__c022.txt
-4.216404,-1.3563302,-0.37380028,-0.5071003,1.6736808,0.70691526,1.0209816,0.53323126,0.17569417,0.0944732,-0.012392965,-0.07108838,0.28171962,-0.3326202,0.081593454,-0.04904893,0.105330266,-0.30677024,-0.5018045,0.33890802,0.36148778,-0.3451327,-0.18354239,-0.43844786,0.79181856,0.2933911,-0.21985056,-0.103010066,-0.31991705,0.5606715,-0.24368034,0.03356284,-0.18323626,-0.5297567,-0.12483286,0.013785007,-0.22294612,-0.059675835,-0.09460015,-0.36101052,-0.09361738,-0.052767932,0.2610901,-0.17501251,-0.03859489,-0.23085335,0.29596525,-0.17865595,-0.034002196,-0.12472798,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c023,23,new,GPT5Free_Human_Isocrates_0010011__c023.txt
-4.0789695,-0.35238254,-0.36131093,-0.119898774,1.0034832,-0.23618713,1.7476215,0.5875076,0.5613697,-0.19028598,-0.41964957,0.80044186,-0.5039619,-0.20157903,0.36133033,-0.0696691,-0.08667342,-0.47890282,0.3292469,0.4388337,0.5280426,-0.2854939,-0.26307997,0.30206975,0.07260413,0.06189147,-0.27426043,-0.3988409,-0.08263437,-0.31329057,-1.2031404,0.20382959,0.27653235,0.39075476,0.11993404,-0.12017198,0.14684103,0.4931315,-0.21606259,-0.03764083,0.43277746,0.059702683,0.4329207,0.37085462,-0.050924543,-0.15667318,-0.05390387,0.031842284,0.16326833,-0.33960235,GPT5,Isocrates,Free,AI,Human_Isocrates_0010011,Human_Isocrates_0010011__c024,24,new,GPT5Free_Human_Isocrates_0010011__c024.txt
